 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
   291    2.577           42474           42511           42412          0.0000;
   292    2.585           42596           42632           42496          0.0000;
   293    2.594           42713           42747           42585          0.0000;
   294    2.603           42824           42856           42680          0.0000;
   295    2.612           42928           42958           42781          0.0000;
   296    2.621           43025           43052           42889          0.0000;
   297    2.630           43115           43141           43004          0.0000;
   298    2.639           43198           43222           43123          0.0000;
   299    2.647           43276           43298           43244          0.0000;
   300    2.656           43349           43370           43367          0.0000;
   301    2.665           43418           43439           43488          0.0000;
   302    2.674           43485           43505           43605          0.0000;
   303    2.683           43551           43570           43715          0.0000;
   304    2.692           43616           43636           43816          0.0000;
   305    2.701           43683           43703           43907          0.0000;
   306    2.709           43750           43771           43986          0.0000;
   307    2.718           43820           43842           44054          0.0000;
   308    2.727           43892           43914           44109          0.0000;
   309    2.736           43966           43989           44154          0.0000;
   310    2.745           44042           44065           44189          0.0000;
   311    2.754           44118           44142           44217          0.0000;
   312    2.763           44195           44218           44239          0.0000;
   313    2.771           44270           44292           44259          0.0000;
   314    2.780           44343           44364           44279          0.0000;
   315    2.789           44413           44433           44301          0.0000;
   316    2.798           44478           44496           44327          0.0000;
   317    2.807           44536           44553           44360          0.0000;
   318    2.816           44589           44604           44401          0.0000;
   319    2.824           44636           44649           44450          0.0000;
   320    2.833           44676           44687           44506          0.0000;
   321    2.842           44711           44720           44569          0.0000;
   322    2.851           44740           44748           44638          0.0000;
   323    2.860           44765           44771           44710          0.0000;
   324    2.869           44786           44792           44784          0.0000;
   325    2.878           44806           44812           44856          0.0000;
   326    2.886           44825           44831           44925          0.0000;
   327    2.895           44846           44852           44987          0.0000;
   328    2.904           44868           44876           45041          0.0000;
   329    2.913           44894           44902           45086          0.0000;
   330    2.922           44923           44932           45121          0.0000;
   331    2.931           44955           44965           45144          0.0000;
   332    2.940           44990           45000           45158          0.0000;
   333    2.948           45027           45038           45163          0.0000;
   334    2.957           45066           45078           45161          0.0000;
   335    2.966           45106           45118           45153          0.0000;
   336    2.975           45146           45158           45142          0.0000;
   337    2.984           45185           45196           45131          0.0000;
   338    2.993           45221           45231           45123          0.0000;
   339    3.002           45252           45261           45119          0.0000;
   340    3.010           45279           45286           45121          0.0000;
   341    3.019           45300           45305           45130          0.0000;
   342    3.028           45315           45318           45146          0.0000;
   343    3.037           45324           45326           45169          0.0000;
   344    3.046           45327           45328           45198          0.0000;
   345    3.055           45326           45326           45232          0.0000;
   346    3.064           45322           45320           45269          0.0000;
   347    3.072           45315           45313           45306          0.0000;
   348    3.081           45307           45305           45343          0.0000;
   349    3.090           45300           45298           45375          0.0000;
   350    3.099           45294           45292           45403          0.0000;
   351    3.108           45290           45289           45424          0.0000;
   352    3.117           45289           45289           45437          0.0000;
   353    3.126           45291           45293           45441          0.0000;
   354    3.134           45297           45299           45437          0.0000;
   355    3.143           45305           45308           45425          0.0000;
   356    3.152           45315           45318           45407          0.0000;
   357    3.161           45327           45330           45383          0.0000;
   358    3.170           45338           45342           45356          0.0000;
   359    3.179           45350           45353           45328          0.0000;
   360    3.188           45359           45362           45301          0.0000;
   361    3.196           45366           45368           45276          0.0000;
   362    3.205           45370           45371           45255          0.0000;
   363    3.214           45370           45369           45239          0.0000;
   364    3.223           45366           45364           45230          0.0000;
   365    3.232           45358           45354           45226          0.0000;
   366    3.241           45346           45342           45228          0.0000;
   367    3.249           45331           45326           45235          0.0000;
   368    3.258           45314           45309           45246          0.0000;
   369    3.267           45296           45290           45259          0.0000;
   370    3.276           45277           45271           45272          0.0000;
   371    3.285           45258           45252           45284          0.0000;
   372    3.294           45239           45234           45294          0.0000;
   373    3.303           45223           45219           45300          0.0000;
   374    3.311           45209           45206           45300          0.0000;
   375    3.320           45198           45195           45296          0.0000;
   376    3.329           45190           45189           45285          0.0000;
   377    3.338           45186           45185           45269          0.0000;
   378    3.347           45184           45184           45248          0.0000;
   379    3.356           45186           45186           45224          0.0000;
   380    3.365           45188           45190           45198          0.0000;
   381    3.373           45192           45193           45171          0.0000;
   382    3.382           45196           45196           45145          0.0000;
   383    3.391           45198           45198           45122          0.0000;
   384    3.400           45199           45198           45101          0.0000;
   385    3.409           45197           45196           45085          0.0000;
   386    3.418           45193           45191           45075          0.0000;
   387    3.427           45186           45184           45069          0.0000;
   388    3.435           45177           45174           45069          0.0000;
   389    3.444           45167           45163           45074          0.0000;
   390    3.453           45155           45151           45082          0.0000;
   391    3.462           45142           45139           45093          0.0000;
   392    3.471           45130           45126           45106          0.0000;
   393    3.480           45118           45115           45119          0.0000;
   394    3.489           45108           45106           45130          0.0000;
   395    3.497           45100           45098           45139          0.0000;
   396    3.506           45094           45093           45146          0.0000;
   397    3.515           45091           45091           45149          0.0000;
   398    3.524           45091           45092           45148          0.0000;
   399    3.533           45094           45095           45143          0.0000;
   400    3.542           45099           45100           45135          0.0000;
   401    3.551           45105           45108           45126          0.0000;
   402    3.559           45113           45116           45114          0.0000;
   403    3.568           45121           45124           45102          0.0000;
   404    3.577           45129           45132           45091          0.0000;
   405    3.586           45136           45138           45082          0.0000;
   406    3.595           45142           45143           45075          0.0000;
   407    3.604           45146           45146           45071          0.0000;
   408    3.613           45147           45148           45070          0.0000;
   409    3.621           45147           45146           45073          0.0000;
   410    3.630           45144           45143           45079          0.0000;
   411    3.639           45140           45139           45087          0.0000;
   412    3.648           45135           45134           45098          0.0000;
   413    3.657           45130           45128           45109          0.0000;
   414    3.666           45125           45123           45120          0.0000;
   415    3.674           45120           45119           45131          0.0000;
   416    3.683           45117           45116           45139          0.0000;
   417    3.692           45116           45115           45146          0.0000;
   418    3.701           45116           45116           45150          0.0000;
   419    3.710           45118           45119           45152          0.0000;
   420    3.719           45122           45123           45151          0.0000;
   421    3.728           45127           45129           45148          0.0000;
   422    3.736           45133           45135           45143          0.0000;
   423    3.745           45139           45141           45136          0.0000;
   424    3.754           45145           45147           45130          0.0000;
   425    3.763           45151           45152           45123          0.0000;
   426    3.772           45155           45156           45118          0.0000;
   427    3.781           45158           45159           45114          0.0000;
   428    3.790           45160           45160           45111          0.0000;
   429    3.798           45160           45160           45111          0.0000;
   430    3.807           45158           45158           45112          0.0000;
   431    3.816           45155           45154           45115          0.0000;
   432    3.825           45151           45150           45119          0.0000;
   433    3.834           45147           45146           45124          0.0000;
   434    3.843           45142           45141           45130          0.0000;
   435    3.852           45138           45137           45135          0.0000;
   436    3.860           45134           45134           45139          0.0000;
   437    3.869           45132           45131           45142          0.0000;
   438    3.878           45130           45130           45143          0.0000;
   439    3.887           45130           45130           45143          0.0000;
   440    3.896           45131           45131           45141          0.0000;
   441    3.905           45133           45134           45138          0.0000;
   442    3.914           45135           45136           45134          0.0000;
   443    3.922           45138           45139           45129          0.0000;
   444    3.931           45142           45143           45124          0.0000;
   445    3.940           45144           45145           45120          0.0000;
   446    3.949           45147           45147           45116          0.0000;
   447    3.958           45148           45148           45113          0.0000;
   448    3.967           45148           45148           45111          0.0000;
   449    3.976           45148           45148           45111          0.0000;
   450    3.984           45146           45146           45112          0.0000]
