 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
   189    1.673             219             219               2          0.5000;
   190    1.682             219             219               2          0.5000;
   191    1.691             219             219               2          0.5000;
   192    1.700             219             219               2          0.5000;
   193    1.709             219             219               2          0.5000;
   194    1.718             219             219               2          0.5000;
   195    1.727             219             219               2          0.5000;
   196    1.735             219             219               2          0.5000;
   197    1.744             219             219               2          0.5000;
   198    1.753             219             219               2          0.5000;
   199    1.762             219             219               2          0.5000;
   200    1.771             219             219               2          0.5000;
   201    1.780             219             219               2          0.5000;
   202    1.789             219             219               2          0.5000;
   203    1.797             219             219               2          0.5000;
   204    1.806             219             219               2          0.5000;
   205    1.815             219             219               2          0.5000;
   206    1.824             219             219               2          0.5000;
   207    1.833             219             219               2          0.5000;
   208    1.842             219             219               2          0.5000;
   209    1.851             219             219               2          0.5000;
   210    1.859             219             219               2          0.5000;
   211    1.868             219             219               2          0.5000;
   212    1.877             219             219               2          0.5000;
   213    1.886             219             219               2          0.5000;
   214    1.895             219             219               2          0.5000;
   215    1.904             219             219               2          0.5000;
   216    1.913             219             219               2          0.5000;
   217    1.921             219             219               2          0.5000;
   218    1.930             219             219               2          0.5000;
   219    1.939             219             219               2          0.5000;
   220    1.948             219             219               2          0.5000;
   221    1.957             219             219               2          0.5000;
   222    1.966             219             219               2          0.5000;
   223    1.974             219             219               2          0.5000;
   224    1.983             219             219               2          0.5000;
   225    1.992             219             219               2          0.5000;
   226    2.001             219             219               2          0.0000;
   227    2.010             217             217               2          0.0000;
   228    2.019             210             210               2          0.0000;
   229    2.028             199             199               1          0.0000;
   230    2.036             184             184               1          0.0000;
   231    2.045             166             166               1          0.0000;
   232    2.054             145             145               1          0.0000;
   233    2.063             122             122               1          0.0000;
   234    2.072              98              98               1          0.0000;
   235    2.081              72              72               1          0.0000;
   236    2.090              45              45               1          0.0000;
   237    2.098              18              18               1          0.0000;
   238    2.107              -8              -8               1          0.0000;
   239    2.116             -33             -33               0          0.0000;
   240    2.125             -55             -55               0          0.0000;
   241    2.134             -75             -75               0          0.0000;
   242    2.143             -92             -92               0          0.0000;
   243    2.152            -105            -105              -0          0.0000;
   244    2.160            -114            -114              -0          0.0000;
   245    2.169            -119            -119              -0          0.0000;
   246    2.178            -121            -121              -0          0.0000;
   247    2.187            -117            -117              -0          0.0000;
   248    2.196            -110            -110              -1          0.0000;
   249    2.205            -100            -100              -1          0.0000;
   250    2.214             -88             -88              -1          0.0000;
   251    2.222             -73             -73              -1          0.0000;
   252    2.231             -57             -57              -1          0.0000;
   253    2.240             -39             -39              -1          0.0000;
   254    2.249             -21             -21              -1          0.0000;
   255    2.258              -4              -4               1          0.0000;
   256    2.267              14              14               1          0.0000;
   257    2.276              30              30               1          0.0000;
   258    2.284              44              44               1          0.0000;
   259    2.293              56              56               1          0.0000;
   260    2.302              67              67               1          0.0000;
   261    2.311              74              74               1          0.0000;
   262    2.320              79              79               1          0.0000;
   263    2.329              80              80               1          0.0000;
   264    2.338              79              79               1          0.0000;
   265    2.346              75              75               1          0.0000;
   266    2.355              70              70               1          0.0000;
   267    2.364              62              62               1          0.0000;
   268    2.373              52              52               1          0.0000;
   269    2.382              42              42               1          0.0000;
   270    2.391              31              31               1          0.0000;
   271    2.399              20              20               1          0.0000;
   272    2.408               9               9               1          0.0000;
   273    2.417              -1              -1               1          0.0000;
   274    2.426             -11             -11               0          0.0000;
   275    2.435             -19             -19               0          0.0000;
   276    2.444             -26             -26               0          0.0000;
   277    2.453             -32             -32               0          0.0000;
   278    2.461             -36             -36               0          0.0000;
   279    2.470             -38             -38               0          0.0000;
   280    2.479             -37             -37               0          0.0000;
   281    2.488             -36             -36               0          0.0000;
   282    2.497             -32             -32               0          0.0000;
   283    2.506             -28             -28               0          0.0000;
   284    2.515             -22             -22               0          0.0000;
   285    2.523             -16             -16               0          0.0000;
   286    2.532             -10             -10               0          0.0000;
   287    2.541              -4              -4               1          0.0000;
   288    2.550               2               2               1          0.0000;
   289    2.559               8               8               1          0.0000;
   290    2.568              12              12               1          0.0000;
   291    2.577              16              16               1          0.0000;
   292    2.585              19              19               1          0.0000;
   293    2.594              20              20               1          0.0000;
   294    2.603              21              21               1          0.0000;
   295    2.612              20              20               1          0.0000;
   296    2.621              19              19               1          0.0000;
   297    2.630              16              16               1          0.0000;
   298    2.639              13              13               1          0.0000;
   299    2.647              10              10               1          0.0000;
   300    2.656               7               7               1          0.0000;
   301    2.665               3               3               1          0.0000;
   302    2.674               0               0               1          0.0000;
   303    2.683              -2              -2               1          0.0000;
   304    2.692              -5              -5               1          0.0000;
   305    2.701              -6              -6               1          0.0000;
   306    2.709              -7              -7               0          0.0000;
   307    2.718              -8              -8               0          0.0000;
   308    2.727              -6              -6               0          0.0000;
   309    2.736              -6              -6               0          0.0000;
   310    2.745              -4              -4               1          0.0000;
   311    2.754              -2              -2               1          0.0000;
   312    2.763              -1              -1               1          0.0000;
   313    2.771               1               1               1          0.0000;
   314    2.780               3               3               1          0.0000;
   315    2.789               4               4               1          0.0000;
   316    2.798               5               5               1          0.0000;
   317    2.807               6               6               1          0.0000;
   318    2.816               6               6               1          0.0000;
   319    2.824               6               6               1          0.0000;
   320    2.833               6               6               1          0.0000;
   321    2.842               5               5               1          0.0000;
   322    2.851               4               4               1          0.0000;
   323    2.860               2               2               1          0.0000;
   324    2.869               1               1               1          0.0000;
   325    2.878               0               0               1          0.0000;
   326    2.886              -1              -1               1          0.0000;
   327    2.895              -1              -1               1          0.0000;
   328    2.904              -2              -2               1          0.0000;
   329    2.913              -2              -2               1          0.0000;
   330    2.922              -2              -2               1          0.0000;
   331    2.931              -2              -2               1          0.0000;
   332    2.940               0               0               1          0.0000;
   333    2.948               1               1               1          0.0000;
   334    2.957               2               2               1          0.0000;
   335    2.966               2               2               1          0.0000;
   336    2.975               3               3               1          0.0000;
   337    2.984               3               3               1          0.0000;
   338    2.993               3               3               1          0.0000;
   339    3.002               3               3               1          0.0000;
   340    3.010               3               3               1          0.0000;
   341    3.019               3               3               1          0.0000;
   342    3.028               2               2               1          0.0000;
   343    3.037               2               2               1          0.0000;
   344    3.046               1               1               1          0.0000;
   345    3.055               0               0               1          0.0000;
   346    3.064              -1              -1               1          0.0000;
   347    3.072              -1              -1               1          0.0000;
   348    3.081              -1              -1               1          0.0000;
   349    3.090              -1              -1               1          0.0000;
   350    3.099              -1              -1               1          0.0000;
   351    3.108               1               1               1          0.0000;
   352    3.117               1               1               1          0.0000;
   353    3.126               2               2               1          0.0000;
   354    3.134               2               2               1          0.0000;
   355    3.143               2               2               1          0.0000;
   356    3.152               3               3               1          0.0000;
   357    3.161               3               3               1          0.0000;
   358    3.170               2               2               1          0.0000;
   359    3.179               2               2               1          0.0000;
   360    3.188               2               2               1          0.0000;
   361    3.196               2               2               1          0.0000;
   362    3.205               1               1               1          0.0000;
   363    3.214               1               1               1          0.0000;
   364    3.223               0               0               1          0.0000;
   365    3.232               0               0               1          0.0000;
   366    3.241              -0              -0               1          0.0000;
   367    3.249               1               1               1          0.0000;
   368    3.258               1               1               1          0.0000;
   369    3.267               1               1               1          0.0000;
   370    3.276               2               2               1          0.0000;
   371    3.285               2               2               1          0.0000;
   372    3.294               2               2               1          0.0000;
   373    3.303               2               2               1          0.0000;
   374    3.311               2               2               1          0.0000;
   375    3.320               2               2               1          0.0000;
   376    3.329               2               2               1          0.0000;
   377    3.338               2               2               1          0.0000;
   378    3.347               2               2               1          0.0000;
   379    3.356               1               1               1          0.0000;
   380    3.365               1               1               1          0.0000;
   381    3.373               1               1               1          0.0000;
   382    3.382               1               1               1          0.0000;
   383    3.391               1               1               1          0.0000;
   384    3.400               1               1               1          0.0000;
   385    3.409               1               1               1          0.0000;
   386    3.418               1               1               1          0.0000;
   387    3.427               1               1               1          0.0000;
   388    3.435               2               2               1          0.0000;
   389    3.444               2               2               1          0.0000;
   390    3.453               2               2               1          0.0000;
   391    3.462               2               2               1          0.0000;
   392    3.471               2               2               1          0.0000;
   393    3.480               2               2               1          0.0000;
   394    3.489               2               2               1          0.0000;
   395    3.497               2               2               1          0.0000;
   396    3.506               1               1               1          0.0000;
   397    3.515               1               1               1          0.0000;
   398    3.524               1               1               1          0.0000;
   399    3.533               1               1               1          0.0000;
   400    3.542               1               1               1          0.0000;
   401    3.551               1               1               1          0.0000;
   402    3.559               1               1               1          0.0000;
   403    3.568               1               1               1          0.0000;
   404    3.577               1               1               1          0.0000;
   405    3.586               2               2               1          0.0000;
   406    3.595               2               2               1          0.0000;
   407    3.604               2               2               1          0.0000;
   408    3.613               2               2               1          0.0000;
   409    3.621               2               2               1          0.0000;
   410    3.630               2               2               1          0.0000;
   411    3.639               2               2               1          0.0000;
   412    3.648               1               1               1          0.0000;
   413    3.657               1               1               1          0.0000;
   414    3.666               1               1               1          0.0000;
   415    3.674               1               1               1          0.0000;
   416    3.683               1               1               1          0.0000;
   417    3.692               1               1               1          0.0000;
   418    3.701               1               1               1          0.0000;
   419    3.710               1               1               1          0.0000;
   420    3.719               1               1               1          0.0000;
   421    3.728               1               1               1          0.0000;
   422    3.736               1               1               1          0.0000;
   423    3.745               2               2               1          0.0000;
   424    3.754               2               2               1          0.0000;
   425    3.763               2               2               1          0.0000;
   426    3.772               1               1               1          0.0000;
   427    3.781               1               1               1          0.0000;
   428    3.790               1               1               1          0.0000;
   429    3.798               1               1               0          0.0000;
   430    3.807               1               1               0          0.0000;
   431    3.816               1               1               0          0.0000;
   432    3.825               1               1               0          0.0000;
   433    3.834               1               1               0          0.0000;
   434    3.843               1               1               0          0.0000;
   435    3.852               1               1               0          0.0000;
   436    3.860               1               1               0          0.0000;
   437    3.869               1               1               0          0.0000;
   438    3.878               1               1               0          0.0000;
   439    3.887               1               1               0          0.0000;
   440    3.896               1               1               0          0.0000;
   441    3.905               1               1               0          0.0000;
   442    3.914               1               1               0          0.0000;
   443    3.922               1               1               0          0.0000;
   444    3.931               1               1               0          0.0000;
   445    3.940               1               1               0          0.0000;
   446    3.949               1               1               0          0.0000;
   447    3.958               1               1               0          0.0000;
   448    3.967               1               1               0          0.0000;
   449    3.976               1               1               0          0.0000;
   450    3.984               1               1               0          0.0000]
